source_id,source_group,source_path,origin,category,original_bytes,log2_file_size,size_bucket,sha256,split
c0c629c329aeeceda004,real:apps\mobile_authenticator_flutter\pubspec.yaml,C:\Users\ss\Desktop\XAI\XAI\apps\mobile_authenticator_flutter\pubspec.yaml,real,binary,597,9.221587121264806,lt_16KiB,e7b5d2098f03963e3a444c0b779461bb3ac508d5b2e8fd80d878bf2a45c1654a,train
33ee9cdee674f29d2d9e,real:engines\XAI-Compress\results\hybrid_ai\selector_dataset.csv,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\selector_dataset.csv,real,csv,475953,18.86045958995587,64KiB_1MiB,87ca75d3860547a14bbd2d0bedb7300c1efd5958d7993ad9bdec595ce0ab80a8,train
0d6ac96dd7c9a3ae4d13,real:engines\XAI-Compress\checkpoints\phase_j_v1_256.summary.json,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\phase_j_v1_256.summary.json,real,json,981,9.938109326219239,lt_16KiB,c382ec460aad8acc69fb63f8c5b957314767db848b76b5ea8ff0465ce33f4eef,train
fe128a4a3abb935ade8f,real:infrastructure\vault\README.md,C:\Users\ss\Desktop\XAI\XAI\infrastructure\vault\README.md,real,markdown,56,5.807354922057604,lt_16KiB,adb87c540fbb9d636930f9d769872ac95c6676662c752b620c75b90fd90a0b5a,train
e44e395d769e722aa1b9,real:apps\public_nextjs\.next\static\development\_buildManifest.js,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\static\development\_buildManifest.js,real,source_code,238,7.894817763307944,lt_16KiB,495d51c5aa56a5e592c8b91e3959b5234da6a185b2c17a7e303cc64974323c0b,train
cd06dce17c2a06ac23aa,real:engines\XAI-Compress\xai_compress.egg-info\SOURCES.txt,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\xai_compress.egg-info\SOURCES.txt,real,text,569,9.152284842306582,lt_16KiB,6b82ff7fae293c8349ea33a07a5f9a97bf1ed9a75d3bd58a890c782a39f9bcbf,train
ac3f5609f52cfcc41c89,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_13__outside_talking_still_laughing__CP5HFV3K.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_13__outside_talking_still_laughing__CP5HFV3K.mp4,real,video,6533850,22.63950190399912,1_10MiB,0654194e05134bef9a341b269777aae48356d229f804f67b8fde93c2c2cbba82,train
65ad976f04abc5876076,real:apps\public_nextjs\.dockerignore,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.dockerignore,real,binary,34,5.087462841250339,lt_16KiB,07a71dc33cd3b8d3291c85caba301b365efa9b40c8bea93a80fb242122fb0d7a,train
20cb03e2c284978c7f64,real:engines\XAI-Compress\results\hybrid_ai\selector_feature_importance.csv,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\selector_feature_importance.csv,real,csv,4606,12.169298695792845,lt_16KiB,a9b4873721448f7b1fb5613083a62179d3e53decedef4790571beae67ca73c8c,test
40ec53ff10f573d4300f,real:engines\XAI-Compress\checkpoints\selector\best.json,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\selector\best.json,real,json,264866,18.014903135888567,64KiB_1MiB,3992fead42e8c2f4f23b9618a1810b1e665116aa5799c68ca93a6973dfbce296,validation
48445d069a796b1a8573,real:labs\cpp_simd\README.md,C:\Users\ss\Desktop\XAI\XAI\labs\cpp_simd\README.md,real,markdown,81,6.339850002884624,lt_16KiB,e3a159ef191952655e43e05ca302c2925e51298207ff1e6623cae1598a88780a,train
f71fb5bb58c3cf07d1a9,real:apps\public_nextjs\.next\static\development\_ssgManifest.js,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\static\development\_ssgManifest.js,real,source_code,76,6.247927513443585,lt_16KiB,653f3e53e89b4f8548ff86c19e92bb3c6b84b6be7485a320b1e00893ed877479,train
6eb81ee8052621e0df28,real:engines\XAI-Compress\xai_compress.egg-info\top_level.txt,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\xai_compress.egg-info\top_level.txt,real,text,13,3.700439718141092,lt_16KiB,6febe9f1362a83fe12783e78835b2fadb80a6b12d5b6908807989cc01898a8c3,train
ceb68a8868bcd038b876,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_13__podium_speech_happy__2YSYT2N3.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_13__podium_speech_happy__2YSYT2N3.mp4,real,video,7799429,22.89493707675775,1_10MiB,5c391f644ef69f6eff522652b1aeee47a636e25509ff274f8056d670ddcb7b84,test
13b2acd573df4467dbf3,real:apps\public_nextjs\.env.example,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.env.example,real,binary,87,6.442943495848728,lt_16KiB,8c70cf9eed157428aad6b29b31df19e402e4387ebfe13f24730d1e6f46bb3d0d,train
5321a4b887e5b8a6306e,real:engines\XAI-Compress\results\hybrid_ai\selector_labels.csv,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\selector_labels.csv,real,csv,14309,13.804635230827737,lt_16KiB,bf72b22d73d40bcb67e956bdb1c839f9f2417d50cf9c69e2a9b6e3cd021fc835,train
52d1a2a3a534e5c8fc09,real:engines\XAI-Compress\checkpoints\selector\feature_schema.json,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\selector\feature_schema.json,real,json,3188,11.638435913990472,lt_16KiB,f2deab7759d792e51ffb2a462b1cdf46bf23bde1db0a15719716f47c48522507,train
d37c582263628d995f24,real:labs\nlp_cv_rag\README.md,C:\Users\ss\Desktop\XAI\XAI\labs\nlp_cv_rag\README.md,real,markdown,145,7.1799090900149345,lt_16KiB,554264e40475d5269a206e993e03cdbe951a389a24f939082b893b1bb57eff66,train
1b088cb33acee90b1145,real:apps\public_nextjs\.next\static\webpack\webpack.1cde06a0bb489b45.hot-update.js,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\static\webpack\webpack.1cde06a0bb489b45.hot-update.js,real,source_code,1157,10.17617314910749,lt_16KiB,7b1db1e82df0de155248dab59d31c904f93f0a673ab660ee60ef57159f0385db,validation
ebcfbb8773b4ca925a5b,real:services\api_fastapi\requirements.txt,C:\Users\ss\Desktop\XAI\XAI\services\api_fastapi\requirements.txt,real,text,274,8.098032082960527,lt_16KiB,7eb5952432d8f6ab55cd436ce0aaf708a737d52b2e806b35edae0d7004bbff63,train
25955629f0c899beaa21,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_13__secret_conversation__CP5HFV3K.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_13__secret_conversation__CP5HFV3K.mp4,real,video,477826,18.866125831894774,64KiB_1MiB,14051da5f20c0e2a5dafa395b7d6c6d27cd205089c89e837cd210d0684315bd8,train
5f8724e09072ab9a265f,real:apps\public_nextjs\.gitignore,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.gitignore,real,binary,49,5.614709844115208,lt_16KiB,58a43472c935cb48bcf1270662961f78f69d6accf404d42718684e4cc4429858,test
58ef958ecf7fb5ed8367,real:engines\XAI-Compress\results\hybrid_ai\selector_model_metrics.csv,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\selector_model_metrics.csv,real,csv,1259,10.298062567719017,lt_16KiB,a3b3bf414f7ed8b1e1065663e98c825f9967227aa96004ee9d669daf19c0a285,train
b29e54bde92f508d6897,real:engines\XAI-Compress\checkpoints\selector\label_schema.json,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\selector\label_schema.json,real,json,168,7.392317422778761,lt_16KiB,f9a2d676d7e56a3dad8030577d10ba3711fda5e4f124cc3dc2e0dfe6faddaa23,train
10c09cec25f0d8bd44c7,real:labs\tensorflow_comparison\README.md,C:\Users\ss\Desktop\XAI\XAI\labs\tensorflow_comparison\README.md,real,markdown,74,6.20945336562895,lt_16KiB,41bcd16c9c18b91993728fa71963024c4f95ec89c3c310445e0122136a60df41,train
9ab099b5b5289311c1e7,real:apps\public_nextjs\.next\types\app\downloads\page.ts,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\types\app\downloads\page.ts,real,source_code,3738,11.868050853745158,lt_16KiB,d7144ff961e1d8dd6923ced4f289a11fce41cdef8a59462e685d528819d44a50,train
499e44e37ebd539dacad,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_13__secret_conversation__PLNVLO74.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_13__secret_conversation__PLNVLO74.mp4,real,video,5760859,22.45785251686703,1_10MiB,50ee25216c73254a99709bdccfc716ae31d98862efa42f725b40a3fd6ca62f1f,validation
40edde3ff58386c6e648,real:apps\public_nextjs\.next\cache\.rscinfo,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\.rscinfo,real,binary,102,6.672425341971495,lt_16KiB,5b3ee2ef314de0dc6adc83b4a21f02ddd964bc5700e813a1791d93a322c2086b,test
80b465222a6e5fca5af5,real:engines\XAI-Compress\checkpoints\selector\metrics.json,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\selector\metrics.json,real,json,3439,11.74777340052679,lt_16KiB,c6a660d4f9bead7013c4c49a89ed2c1b27ddb3e01366720a35e30e7c13245489,train
4e8a7f2e8737c0d866ca,real:README.md,C:\Users\ss\Desktop\XAI\XAI\README.md,real,markdown,2570,11.32755264408124,lt_16KiB,0b0188389a5dcd90bdfffcd38d5ea35916c651a5bb8101d512e99bf27f66e610,train
1a302733864fb9f80795,real:apps\public_nextjs\.next\types\app\layout.ts,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\types\app\layout.ts,real,source_code,3714,11.858758099935422,lt_16KiB,c8485c6c82e9711866d1d6a214a3059de1e22507d4fb587b086babaa9d963c46,train
228d03535570307a2c4b,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_13__walking_and_outside_surprised__CP5HFV3K.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_13__walking_and_outside_surprised__CP5HFV3K.mp4,real,video,21125435,24.33247771286702,gt_10MiB,8b25be105ffdf363909cf44c6d2c913336e036f958a411d2e1b1111576bf18be,train
46d0ebdac62329ffaa29,real:apps\public_nextjs\.next\cache\webpack\client-development\index.pack.gz.old,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\webpack\client-development\index.pack.gz.old,real,binary,86316,16.39734038948805,64KiB_1MiB,eee4a6e54776cef66f710c1db9410b5b583cdd15e3cc2c658683c3bd1bbc992a,train
a89d7b9b1e1b6961fd53,real:engines\XAI-Compress\checkpoints\selector\model_manifest.json,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\selector\model_manifest.json,real,json,487,8.927777962082342,lt_16KiB,4a4c2fefaebc92f2b181cdfe7de815fbdfa77a25dc7148f8259b551f9fab0221,validation
5807c07c2b2d4dcebf50,real:services\enterprise_spring\README.md,C:\Users\ss\Desktop\XAI\XAI\services\enterprise_spring\README.md,real,markdown,52,5.700439718141092,lt_16KiB,b7b046d561d458fcba90217955d18b9e574ea0b519fa55d505cdd7a76b78cda7,train
68a6b60513b9d585309e,real:apps\public_nextjs\.next\types\app\page.ts,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\types\app\page.ts,real,source_code,3702,11.854089179870574,lt_16KiB,62369f7855a405ac3586f0ea4e94f078b976e5e6c20eb93dc186ce67d07eee7b,train
52854e18c4077c169d2c,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_14__outside_talking_pan_laughing__3IUBEKCT.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_14__outside_talking_pan_laughing__3IUBEKCT.mp4,real,video,6096412,22.539528973840405,1_10MiB,e87e48a1d1224920afc3f850ab581e7f109ca994fd426831a1c576459a18528d,train
f3942225858a24a30f6e,real:apps\public_nextjs\.next\cache\webpack\server-development\index.pack.gz.old,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\webpack\server-development\index.pack.gz.old,real,binary,145230,17.147979974469376,64KiB_1MiB,96e3029b39e7f6e06e2df74434d2aaf2b03ea3150db098d52dd5aefbeb677e4c,train
2acaa07b468033b8b1ea,real:engines\XAI-Compress\configs\default.json,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\configs\default.json,real,json,191,7.577428828035749,lt_16KiB,baaec10879d2417ad2214b7834bb3710e20b7bc4ef1d752e81dad39c735c742d,validation
c68cebf5eb0c8fb36d82,real:services\realtime_node\README.md,C:\Users\ss\Desktop\XAI\XAI\services\realtime_node\README.md,real,markdown,42,5.392317422778761,lt_16KiB,b24b24131ca0786d0d72bc1660ae129efe22496f9c8c43496d9fffc82faadace,train
7b8272535b09ef9b936e,real:apps\public_nextjs\.next\types\cache-life.d.ts,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\types\cache-life.d.ts,real,source_code,5863,12.517423341396473,lt_16KiB,2552a31fad45a9ed1bde87e51b038dc0e786cd364b597162263abbf57018949b,validation
c3599328087d3bc42a06,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__exit_phone_room__I8G2LWD1.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__exit_phone_room__I8G2LWD1.mp4,real,video,1678635,20.678857136147315,1_10MiB,a269a223f0eec4d6a7414fc53491d9b3c7ec56cafcd3f78dfd584d8ca7838645,train
e787c4b33c0e116ac4bd,real:apps\public_nextjs\.next\static\css\app\layout.css,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\static\css\app\layout.css,real,binary,8775,13.099183410079286,lt_16KiB,5535cd64efab8c1f2ed1bd7286782764d0e408637484d74f4e4b49e95f288539,train
63593234a75401f62726,real:engines\XAI-Compress\configs\experiments\exp01_tiny_gru.json,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\configs\experiments\exp01_tiny_gru.json,real,json,155,7.2761244052742375,lt_16KiB,d412f987405f3374cb17dff191ce33bbca024ecaf84c393f62cc907c30b5fdcc,train
a8f774e0d5fa56b73ddf,real:services\support_symfony\README.md,C:\Users\ss\Desktop\XAI\XAI\services\support_symfony\README.md,real,markdown,60,5.906890595608519,lt_16KiB,40e14c2e5a2dee26ecb38406de84443c1a9c93ced098bbaf09e55b60fb0fb05d,train
f99b6bb11feb9d915422,real:apps\public_nextjs\.next\types\routes.d.ts,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\types\routes.d.ts,real,source_code,1671,10.706496018061188,lt_16KiB,1419675c566fc08d2c3578b19e3dcb1dff0ac9fc2266cd1c84453560545fd828,test
444780b8b37f7194acff,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__exit_phone_room__MZWH8ATN.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__exit_phone_room__MZWH8ATN.mp4,real,video,1649189,20.65332531299824,1_10MiB,524e5a5961f75680774b89bbadd1068ada67d0febc4229b89b353eb674e2468b,train
b00647a7dac9598594b4,real:apps\public_nextjs\.next\trace,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\trace,real,binary,44230,15.432737621786016,16_64KiB,65795b6d8ef2aec754df6c0d0aaa41ae6797f6af58f935e3c453bd0edb88c400,train
48a49ab9f11cb706abfb,real:engines\XAI-Compress\results\model_search\imports\auto\residual-scale-depth-3c28504154\v1\results\model_search\residual_scale_depth\best.metrics.csv,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\imports\auto\residual-scale-depth-3c28504154\v1\results\model_search\residual_scale_depth\best.metrics.csv,real,csv,14429,13.816683697047816,lt_16KiB,629b59ca7fa10738a8e747f14f66e9ef565566e2385ffcc131645ed322b0d4ea,train
8ff93106a6a3c4b8929a,real:engines\XAI-Compress\configs\experiments\exp02_small_transformer.json,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\configs\experiments\exp02_small_transformer.json,real,json,165,7.366322214245816,lt_16KiB,96d99508a6ef57979dbbc229c058dd380154112b8e9ce08f737505dc3ef68b3e,train
aedca929aa742fd71e9b,real:tools\qt_inspector\README.md,C:\Users\ss\Desktop\XAI\XAI\tools\qt_inspector\README.md,real,markdown,66,6.044394119358453,lt_16KiB,5dfa2133fba34e78ab059ad7b58c6e465b55a9ca47c56c61c18f8b6375d769f7,test
a02e0963bd6bb6c596ad,real:apps\public_nextjs\.next\types\validator.ts,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\types\validator.ts,real,source_code,4567,12.157031074378354,lt_16KiB,6e2bb35058020ce2d7d283b27e76d09d18fba66bc181478f941e3c8527c941c4,train
8d02840613127134f739,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__hugging_happy__MZWH8ATN.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__hugging_happy__MZWH8ATN.mp4,real,video,7711977,22.878669318242228,1_10MiB,ada46654067b0cb2fb8339eb71a38f226c50113b882fbb4579cd01c703a02ade,validation
44a28849d2ddb291a41a,real:apps\public_nextjs\app\globals.css,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\app\globals.css,real,binary,7773,12.92425580090125,lt_16KiB,ee570d4bc363db3211e706ac8e1a074261bce5ab143e7a1b8a85b0835662816f,train
59ddfacf4b611b7f4ddf,real:engines\XAI-Compress\configs\gru_default.json,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\configs\gru_default.json,real,json,158,7.303780748177103,lt_16KiB,71bcd445dd79061611fae0b2c527046d976782b13b774cdd6b6c6ec57e6e9b26,train
bcc29aefa82f2fc182c3,real:apps\public_nextjs\app\architecture\page.tsx,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\app\architecture\page.tsx,real,source_code,1416,10.467605550082997,lt_16KiB,9f1f13936eb78010569cab00bafa75d6ea360126f769dbe3c6f819a19bb26f07,test
774b806faf06455acd63,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__hugging_happy__XNJIS4S3.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__hugging_happy__XNJIS4S3.mp4,real,video,7742810,22.88442580976974,1_10MiB,22be4fc0eb0ee6be2b2e86402a3cc18d36332dc346512bdd2fd8f4398e4118bb,train
adc5b86ec725b8711754,real:apps\public_nextjs\Dockerfile,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\Dockerfile,real,binary,619,9.273795599214264,lt_16KiB,0ef043ef50e69aaecbf8d1869db20916639f3640a5f6a425accfcb5cfb7ee7f5,train
fd92d55f5169a15f74dc,real:engines\XAI-Compress\results\model_search\imports\auto\residual-scale-depth-3c28504154\v1\results\model_search\residual_scale_depth\short_screen.metrics.csv,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\imports\auto\residual-scale-depth-3c28504154\v1\results\model_search\residual_scale_depth\short_screen.metrics.csv,real,csv,6979,12.7688046164558,lt_16KiB,d2878628105b722a9242e5190e934ef2a4bf48ec9c17a9646fcbefdafafbd850,test
210e8d8f5805079b6f51,real:engines\XAI-Compress\configs\hybrid_profiles.json,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\configs\hybrid_profiles.json,real,json,362,8.499845887083206,lt_16KiB,749fb21f76067fbddbfafce3c8e4dbb9f22f60afdf3690d4fd1b4a1251f2a634,train
0a16cd7dbe2154e829c1,real:apps\public_nextjs\app\contact\page.tsx,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\app\contact\page.tsx,real,source_code,662,9.370687406807217,lt_16KiB,ea700a62f0d90f79ec9ef9b01fc339c0e5b6133f279c40112f8d97c5ce3ab305,train
bec24f01d07e61cb66f0,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__kitchen_still__XNJIS4S3.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__kitchen_still__XNJIS4S3.mp4,real,video,7981599,22.92824636818792,1_10MiB,6a86f1e79d0041c6e67f2f2260ff2e2aafe9f1939c291c6a036243fe5cdb2330,train
765b8b62bd4aaade7aad,real:apps\web_angular\.angular\cache\20.3.28\xai-web\.tsbuildinfo,C:\Users\ss\Desktop\XAI\XAI\apps\web_angular\.angular\cache\20.3.28\xai-web\.tsbuildinfo,real,binary,56333,15.781692683540813,16_64KiB,93b863e0783edbcbac3816421aa749d09671e5fe68d936a6f80a2c54bf588a2c,train
754c1d0f3b41e4210863,real:engines\XAI-Compress\configs\model_search_v2.json,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\configs\model_search_v2.json,real,json,3925,11.938476938666351,lt_16KiB,173958f02399b35763b333cf3d9c651633102decb5951ea1e82e5e4621ab6c89,train
f34def9fb472356e4ee0,real:apps\public_nextjs\app\docs\page.tsx,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\app\docs\page.tsx,real,source_code,1212,10.243173983472952,lt_16KiB,9f009eb9fe78123ba150c0dd17cdb81ac5617ce62490cd39e8d25985559532a5,test
d777423af4f9dacd1d9f,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__meeting_serious__MZWH8ATN.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__meeting_serious__MZWH8ATN.mp4,real,video,6336228,22.595192818970094,1_10MiB,bde78a833e7dfd58ac2d101217af1f4cdf74ad46baaccde9f36514db9df21284,train
433bac6e4cd853ffba78,real:apps\web_angular\.angular\cache\20.3.28\xai-web\vite\deps\@angular_common.js.map,C:\Users\ss\Desktop\XAI\XAI\apps\web_angular\.angular\cache\20.3.28\xai-web\vite\deps\@angular_common.js.map,real,binary,93,6.539158811108031,lt_16KiB,ed562b0bba7ee7214e56ac7f728054b3496bec4597c94a4eb7b4179e6f5cb1c9,train
4c80f5a4a4fb916d4bff,real:engines\XAI-Compress\data\domain_focused\archive\config.json,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\domain_focused\archive\config.json,real,json,788,9.622051819456376,lt_16KiB,5572bb0a564feb070c550268570856f39196fedab4f95968adb39ba8718defc1,validation
3c2a7a5b0bb71db1ff4d,real:apps\public_nextjs\app\downloads\page.tsx,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\app\downloads\page.tsx,real,source_code,1402,10.453270634010623,lt_16KiB,052820cb9974bb4b0515f80a781ccb2ea66c150a874eaf88cc49b61fb58a28d5,train
7b5d02d1d5b8cca6c5c6,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__outside_talking_pan_laughing__I8G2LWD1.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__outside_talking_pan_laughing__I8G2LWD1.mp4,real,video,6055513,22.529817754050676,1_10MiB,ae9f842f0dd49cab9744a8cdf1aaf9818af9cd84f291108d437f4b320c1a6291,train
e2a02306b977048b5597,real:engines\XAI-Compress\data\domain_focused\archive\generation_config.json,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\domain_focused\archive\generation_config.json,real,json,112,6.807354922057604,lt_16KiB,b81b4e5414e7256e14eaca4597234f4d09829251784bbf0e0eb013f115f32aa3,train
a43aea813f9b9f4abec7,real:apps\public_nextjs\app\layout.tsx,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\app\layout.tsx,real,source_code,889,9.79603960882977,lt_16KiB,ea24b64d8c172a302f10ad388d43bc0ced18877e29cf1f49f2ecd15bbeb67511,validation
0009fdc8364a97fb75b4,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__outside_talking_pan_laughing__SB6PMCO0.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__outside_talking_pan_laughing__SB6PMCO0.mp4,real,video,6032996,22.524443195152532,1_10MiB,e447254d3ce93b6ccbc368e6bd4be936220b71161140d6df473b095430628471,train
6bffc1d008d48a6c4ecc,real:apps\public_nextjs\app\page.tsx,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\app\page.tsx,real,source_code,4229,12.046100845028802,lt_16KiB,bcd1515b33c2de5fe384c79b19a010d33b045780218e6ae8622b97673def73b4,train
fd8c098372c5d6736bd8,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__podium_speech_happy__MZWH8ATN.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__podium_speech_happy__MZWH8ATN.mp4,real,video,8358551,22.99482143432166,1_10MiB,7f7840cde277d45f5da3934f5f8fa7509605e2b5936d2e01ced7bf2c5b3add6e,train
78d551054203a28cda54,real:apps\web_angular\.angular\cache\20.3.28\xai-web\vite\deps\@angular_forms.js.map,C:\Users\ss\Desktop\XAI\XAI\apps\web_angular\.angular\cache\20.3.28\xai-web\vite\deps\@angular_forms.js.map,real,binary,412027,18.652379354296265,64KiB_1MiB,4ee27c74358fae3ec03ca8b7f2cbad56b61bcdfccb3642ea13dd8d3ca0d126c0,train
ca528c2924b4d66a7016,real:apps\public_nextjs\app\pricing\page.tsx,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\app\pricing\page.tsx,real,source_code,1047,10.032045726930809,lt_16KiB,87b6aa6f3f61cf2008b2ccfb1edf731dbdba519b7aa7cd203599234bd1302a90,test
f314840500dba21eac5e,real:engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__secret_conversation__MZWH8ATN.mp4,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\test\archive (1)\FaceForensics++_C23\DeepFakeDetection\02_15__secret_conversation__MZWH8ATN.mp4,real,video,511667,18.964845664064644,64KiB_1MiB,eec1bb4feaf70f2728a40ca38b20aa64cf60f329b3bfadeaec08d25f3c5b3da3,train
e3cdaa0f567f22583f36,real:engines\XAI-Compress\results\model_search\imports\candidate_a_retry_20260831\results\model_search\lr_0_0003\best.metrics.csv,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\imports\candidate_a_retry_20260831\results\model_search\lr_0_0003\best.metrics.csv,real,csv,14546,13.828334860961816,lt_16KiB,06164f0ddfcac803f899437f159cb5b24ce39c86878fa44edaec17e4d1065e3c,train
